,index,country,total_case,total_recovered,total_death,daily_cases,daily_recovered,daily_death,existing_case
8987,2020-03-24,Italy,69176,8326,6820,-5249,-1302,-743,54030
8988,2020-03-25,Italy,74386,9362,7503,-5210,-1036,-683,57521
8989,2020-03-26,Italy,80589,10361,8215,-6203,-999,-712,62013
8990,2020-03-27,Italy,86498,10950,9134,-5909,-589,-919,66414
8991,2020-03-28,Italy,92472,12384,10023,-5974,-1434,-889,70065
8992,2020-03-29,Italy,97689,13030,10779,-5217,-646,-756,73880
8993,2020-03-30,Italy,101739,14620,11591,-4050,-1590,-812,75528
8994,2020-03-31,Italy,105792,15729,12428,-4053,-1109,-837,77635
8995,2020-04-01,Italy,110574,16847,13155,-4782,-1118,-727,80572
8996,2020-04-02,Italy,115242,18278,13915,-4668,-1431,-760,83049
8997,2020-04-03,Italy,119827,19758,14681,-4585,-1480,-766,85388
8998,2020-04-04,Italy,124632,20996,15362,-4805,-1238,-681,88274
8999,2020-04-05,Italy,128948,21815,15887,-4316,-819,-525,91246
9000,2020-04-06,Italy,132547,22837,16523,-3599,-1022,-636,93187
9001,2020-04-07,Italy,135586,24392,17127,-3039,-1555,-604,94067
9002,2020-04-08,Italy,139422,26491,17669,-3836,-2099,-542,95262
9003,2020-04-09,Italy,143626,28470,18279,-4204,-1979,-610,96877
